,ID,Name,Rating,Delivery,Price Tier,Tips,Location,Price,Reservations,Credit Cards,Outdoor Seating,Wi-Fi,Breakfast,Brunch,Lunch,Dinner,Dessert,BYO,Full Bar,Cocktails,Happy Hour,Beer,No,Street Parking,Restroom,Jukebox,Take-out,Public Lot,Wheelchair Accessible,Tasting Menu,ATM,TVs,Private Room,Live Music,Wine,Music,Coat Check,Parking,Bar Snacks,Bar Service,Private Lot
283,4e64f6762271573ad8b00134,Famous New York Gyro,6.9,False,1.0,"['Get the falafel platter if you are not a meat eater. You get a ton of food and a drink for only $5', 'Chicken over rice with hot-hot sauce.']","['19104', 39.952946645493206, -75.19032984094413]",$,,No,,,,,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
284,4bad4359f964a520833f3be3,Christian Food Market,6.3,False,1.0,"['Always call your sandwich ahead.  Never takes more than 15 minutes.  Ordering in person takes longer.', 'Order your sandwiches over the phone; the wait in person is much longer.']","['19146', 39.94201558618875, -75.18130062856466]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,5aa6ad3803369302b434e8aa,Franklin’s Table Food Hall,6.8,False,,"['Some good spots to eat, but steep prices', 'Solid selection of lunch spots. Goldie has an outpost here if you’re outside Center City and craving a tahini shake. It gets crowded, but all the food options are solid.']","['19104', 39.952973801127975, -75.19260752036526]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,5aac7b4fe96d0c3fbeffdf5f,Tipsy Bistro,6.7,False,2.0,['Everything. Seriously have never had anything I didn’t like.  I don’t like fish but like their poke as an example'],"['19104', 39.952309, -75.187352]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,4ada098df964a5209b1d21e3,Old Towne & Sanna's,6.3,True,1.0,"['My first time there. I tried the Sanna kabob sampler. It came with a chicken kabob, a lamb kabob, and an oblong ground meat whose name I forget. The food was delicious!', 'Here for the baklava']","['19146', 39.94449567305817, -75.18057224845825]",$,No,,,,,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
288,4b2a4aeaf964a520f9a624e3,Moe's Hot Dog House,5.8,False,1.0,"['Soooooooo good', 'Hot sausage  nomz!']","['19146', 39.94051774781296, -75.1871610547475]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4b83c3bcf964a520910f31e3,Dunkin',6.1,True,1.0,"['Just got word they messing with renee,they should leave her alone', 'Always really friendly :)']","['19146', 39.938516987157655, -75.19815403364379]",$,,Yes (incl. American Express),No,Yes,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,4b97d118f964a520821735e3,Saladworks,6.4,False,1.0,"['Right down the street from the Penn Museum.', 'The best fresh made salads with regular dressings. Not everything fat-free']","['19104', 39.95122445716496, -75.1984531173]",$,,Yes (incl. Visa & MasterCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,5011a7e5e4b05d9dc7359517,Au Bon Pain,6.2,False,1.0,"['Spinach and cheese croissant is banging.', 'Broccili chedder soup yumo']","['19104', 39.95009972450035, -75.19353841752654]",$,,,No,,Breakfast,,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
292,4d5dbbbf11828cfaa93fff2a,22nd Street Cafe,6.0,True,1.0,"['Wear your vest and your helmet', 'Best crab legs in South Philly']","['19146', 39.935949090324335, -75.18083071222867]",$,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,4e46fc83c65bd6ffbe9a0525,Little Caesars Pizza,5.6,False,1.0,"[""The buffalo wings aren't half bad. The crazy bread is crazy good; especially with some of the dipping sauces."", 'Get a hot n ready. then eat it.']","['19146', 39.939856505816486, -75.19219001988007]",$,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,4b96a4a7f964a520f5da34e3,Kitchen Gia,5.9,False,2.0,"['Love it here, but the ordering system is inefficient.', 'Their pizzas and cafes are great but I agree with Tim - overpriced.']","['19104', 39.94812577103885, -75.19320057007454]",$$,No,Yes (incl. American Express & MasterCard),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4abe310bf964a520e58b20e3,Hemo's,6.1,False,1.0,"['Chicken sandwiches are delicious with Hemo sauce', ""Don't order off the breakfast menu after noon. Hemo gets seriously pissed.""]","['19104', 39.95114056876182, -75.19666714373018]",$,,No,,,,,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
296,4bb14869f964a52065893ce3,Healthy Bites,,False,1.0,"['Love their chicken salad sandwiches and natural soda selections.', ""I love their chicken cutlet panini!!! Try it with mozzarella cheese and long hots it's the best!!!""]","['19146', 39.942613, -75.185066]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,49de89b4f964a52070601fe3,Bacchus,6.0,False,1.0,"['Park, and wait for Kristen who is usually 10 minutes late.', 'grab a chken salad sandwich']","['19103', 39.94868807078278, -75.17902098322362]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,4ae26129f964a520d48d21e3,Southside Pizza,5.9,True,1.0,"['pretty sure they have a ""you must be this tall to work here"" rule, as the counter is probably about 5 feet high.', 'Get the buffalo wings. They are the best !@!']","['19146', 39.940476562102454, -75.17600717873594]",$,,Yes (incl. American Express),,,,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
299,4da850cf6a2364c7a3511a2a,Point Breakfast,5.7,False,1.0,"['Food, prices n people', 'Good breakfast']","['19146', 39.93366927291451, -75.18041558173407]",$,No,No,No,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,5ded2cfab431b1000879969d,Porcos Porchetteria,,False,1.0,"['The OG Spicy was solid with the long hot relish! Smaller than I expected, it’s sandwich style instead of rolls, but the flavor is there!']","['19146', 39.93933144207521, -75.18009571179216]",$,,,,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
301,4b7ef1e5f964a520540b30e3,The Real Le Anh,5.8,False,1.0,"[""It's not a terrible place but their flavors are off sometimes."", 'Cashew chicken fried rice = the coolest!']","['19104', 39.95091749620879, -75.19585789814685]",$,,No,,,,,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
302,4a5eb9f9f964a5201bbf1fe3,Ba Le Bakery,8.9,True,1.0,"['Their banh mi is the best!', ""Their banh mi's are to die for!""]","['19147', 39.93513415417073, -75.15434171861877]",$,No,Yes,No,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
303,4b3799e5f964a520d74225e3,Talluto's,8.9,False,2.0,"['Excellent pasta', 'Amazing old school Italian deli with fresh pasta galore.']","['19147', 39.937667309096966, -75.15814652496533]",$$,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,4aef3831f964a520a8d621e3,Anastasi Seafood,8.7,False,2.0,"['Super nice people. Shrimp cocktail is a good app before my annual Philly cheesesteak!', 'Softshell crab sandwich is awesome!']","['19147', 39.93618990561975, -75.15833571675664]",$$,,Yes (incl. Discover & Visa),Yes,,,Brunch,Lunch,Dinner,,,Full Bar,Cocktails,Happy Hour,,,,,,,,,,,,,,,,,,,,
305,53c5c31f498ef2afbdd3251b,Blue Corn Restaurant,8.6,False,1.0,"['Flautas are delicious! Nice folks here.', 'great, cheap ($8) mixed drinks; excellent, fresh food; cash only']","['19147', 39.93768822243419, -75.15812067142396]",$,Yes,No,Yes,,,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
306,4b06495df964a5205cea22e3,Center City Pretzel Co,8.4,False,1.0,"['Fixie swarm', 'Great pretzels fresh from the oven!']","['19147', 39.93607096362576, -75.1574257308099]",$,No,,No,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
307,4a46936cf964a52021a91fe3,Taqueria La Veracruzana,8.4,False,1.0,"['$6 Filled Tacos! And u get 3!', ""Don't miss out on the Tacos al Pastor or the Quesadilla de Pollo, and be sure to stop by the corner store next door and buy some tamarind-flavored Jarritos. You'll be glad you did.""]","['19147', 39.93640926343682, -75.15892363391892]",$,No,Yes (incl. Discover & Visa),No,,,,,,,,,,,Beer,,,,,,,,,,,,,,,,,,,
308,4a2b0461f964a52089961fe3,Sabrina's Cafe,8.7,False,1.0,"['Amazing brunch! Worth the wait!', ""Waiting in line? Here's what you should consider ordering: blue cheese frittata, polenta fries and stuffed French toast.""]","['19147', 39.93900275698992, -75.15824537760582]",$,No,Yes (incl. American Express),Yes,No,Breakfast,Brunch,Lunch,,,BYO,,,,,,,,,,,,,,,,,,,,,,,
309,4b43d835f964a520c8eb25e3,Lorenzo's Pizza,8.6,True,1.0,"[""*THE* best cheesesteaks in Philly! Their sausage & meatball hoagies are amazing too - see if they'll combine them together for you. Probably will - they're awesome that way."", 'Great pizza. Great cheese steaks; ask for one with long hots.']","['19147', 39.93893832995479, -75.15797260003777]",$,No,,No,,,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
310,4fc1207ee4b089f18be88500,Prima Pizza Taquiera Mexicana,8.1,False,1.0,"['Some of the best tacos in the city. Hearty and delicious. Can’t go wrong with any of them but the Al Pastor were unreal.', 'BEST TACO HANDS DFOWN IN PHILLY AND OUT OF MEXICO.']","['19147', 39.936129721738844, -75.15862749499853]",$,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,4dc9db7d091a7485b1fdd949,Tamalex,8.2,False,2.0,['Try the pupusas!'],"['19147', 39.93386307963271, -75.15573832413098]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4a09fe4ff964a5207b741fe3,Villa Di Roma,8.1,False,2.0,"['Repeat winner of the Golden Meatball Challenge between South Philadelphia and South Jersey, Italian Market staple Villa Di Roma has a winning 50-year-old formula for its pan-seared all-beef beauties.', 'Bring cash!']","['19147', 39.93785836062273, -75.15808049085219]",$$,Yes,No,No,,,Brunch,Lunch,Dinner,,,Full Bar,,,Beer,,,,,,,,,,,,,,,,,,,
313,5470e11d498ed714fba26778,Square Pie,8.7,False,1.0,"['Soft And thick Sicilian pizza', 'Pizza ( prefer the smalls as they are more crunchy)']","['19147', 39.938644352567, -75.15287709383769]",$,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,4a23e023f964a520e57d1fe3,Rim Cafe,8.3,True,2.0,"['ask Rene to play the bongos !', 'Skeptical at first, but the proprietor here makes it all worthwhile! So friendly. Ask about his 5D. =)']","['19147', 39.934280260582156, -75.15892816678588]",$$,No,Yes (incl. NFC Payments & American Express),Yes,No,,Brunch,,,Dessert,,,,Happy Hour,,,,,,,,,,,,,Live Music,,,,,,,
315,5ac401b6029a5521b5bd0251,South Philly Barbacoa,8.1,False,1.0,"['super fresh and very authentic - cooked with love', 'The barbacoa was so good. I don’t usually like lamb, but when we went, the pork was sold out. Not too gamey. Very delicious. Ordered the 1/2 kilo for 2 people and we had leftovers for the next day.']","['19147', 39.93498719736894, -75.15869668927145]",$,,No,,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
316,4aad570ef964a520c95f20e3,Pho Ha,8.0,True,1.0,"['Pho is good, and the iced coffee is great.', 'Favorite spot for Pho (beef).']","['19147', 39.93452898735517, -75.15406084783416]",$,,Yes,No,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
317,501978dde4b0caed4b89225d,Tacos El Rodeo,8.2,False,1.0,"['Cheap + tasty = frequented. Stays open fairly late. Good for a quick fix.', 'Best Burritos and Tacos in Philly']","['19147', 39.93706678045627, -75.15999044188804]",$,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,5cb10021fdb9a7002ca8784f,Kalaya Thai Kitchen,8.7,True,2.0,['Best Thai food in Philly. Barramundi was a sizable piece of fish and crab fried rice was A+'],"['19147', 39.939976, -75.157842]",$$,,,,,,Brunch,,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
319,4bdc8c6a3904a5935eb24e9e,Superior Pasta Company,8.2,True,2.0,"[""I've never been disappointed with any of their products,  everything is fresh and delicious. Great staff also.  It's the tried & true pasta spot in the Italian market!"", ""ravioli: close your eyes and grab anything. it's all amazing and home made.""]","['19147', 39.93900499724586, -75.1580874226016]",$$,No,Yes (incl. American Express),No,,,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
320,4e343997d164be7ec5a2a692,Santucci's Original Square Pizza,8.4,True,2.0,"['We came, we ate, we conquered. The Works = the best.', 'Meh. If you want square pizza, venture just a little farther south and go to Stogie Joes (Moore and Passyunk).']","['19147', 39.93903, -75.15922]",$$,,No,No,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,Yes,,,,,,,,,,
321,4d35f45acc455941e9dd89ef,Little Fish,8.9,False,3.0,"['Little Fish’s $33 Sunday-night tasting menu is still one of the best deals anywhere.', 'delicious, intimate, casual sophisticate']","['19147', 39.940028, -75.152811]",$$$,,Yes (incl. Diners Club & Visa),No,,,,,,,BYO,,,,,,Street,Yes,,,Public Lot,,,,,,,,No,Yes,,,,
322,49ef1e88f964a5207f681fe3,Nam Phuong,8.7,True,2.0,"['Amazing', '#253 lemongrass tofu and vermicelli is amazing. So are the vegetarian summer rolls with peanut sauce!']","['19147', 39.93651337954465, -75.1619692866496]",$$,,Yes,No,,,Brunch,Lunch,Dinner,,,,Cocktails,,,,,,,,,,,,,,,,,,,,,
323,49db9411f964a520da5e1fe3,Gleaner's Cafe,8.0,True,1.0,"['The friendliest baristas in Philly. The breakfast sandwiches are so good - get The Holy Diver 😍', 'I come for the chai lattes. Super friendly staff, clean, has a ""hipster"" interior/exterior feel without the intimidation. Definitely the Cheers of coffee shops.']","['19147', 39.938426557626016, -75.15799568149006]",$,,No,No,Yes,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4cd4a95e67adf04dfcb72891,Tres Jalapeños,7.8,True,1.0,"['(all you can eat) Taco Tuesdays ftw!', 'All you can eat Taco Tuesday!']","['19147', 39.938520473981214, -75.15627536601046]",$,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,4a9599d8f964a520d62320e3,Isgro Pastries,8.4,True,2.0,"[""A more-than-100-year-old Little Italy destination. Gus Isgro claims he'll start a new batch of ricotta if it's not exactly at 67 percent moisture."", 'Cannoli, cannoli, cannoli.']","['19147', 39.93920732571138, -75.15977360359992]",$$,No,,No,,,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
326,5c3e7d82947c050038d9b6d0,Angelo’s Pizzeria,8.7,False,1.0,"['No phone number - you have to show up to order and then wait ~10-20 minutes for it to be ready. SO worth it. The square pizzas weigh about 10 pounds.', 'Already a local pizza legend for the New York City-and Trenton-style pies he created at the now-closed Haddonfield’s Angelo’s Pizzeria,']","['19147', 39.94065338675217, -75.1577127724886]",$,No,,,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
327,4ab92820f964a5203f7e20e3,Cafe Diem,7.7,False,1.0,"['Philly has one of the best Vietnamese food scenes in the East Coast, if not the very best. Become a believer. [Eater 38 Member]', ""My go-to for banh cuon. Very tasty - don't forget the iced Vietnamese coffee, but don't let them give it to you in a to-go cup!""]","['19147', 39.93613817570889, -75.15693366921008]",$,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,4a7216a2f964a52054da1fe3,Bitar's,8.2,True,1.0,"['Gyro and fries is excellent', 'Marcie Turney, chef of Barbuzzo, eats here on her nights off. She loves the Falafel sandwich.']","['19147', 39.93464892073186, -75.16039205685793]",$,No,Yes (incl. Discover & Visa),No,,,,,Dinner,Dessert,,,,,,,,,,,,,,,,,,,,,,,,
329,3fd66200f964a52000ee1ee3,Pat's King of Steaks,8.2,True,2.0,"['""Screw Geno\'s! These are the best cheesesteaks in Philly, bar none."" - Conan O\'Brien', 'Cheesesteak ordering etiquette: for a steak w/ Cheez Whiz & onions, order “Whiz Wit.” If u prefer provolone & no onions, order “Provolone Witout.” Wanna go to the back of the line? Ask for fontina.']","['19147', 39.93331959087893, -75.15918422881435]",$$,,No,Yes,,,Brunch,Lunch,Dinner,,,,,,Beer,,,,,,,,,,,,,,,,,,,
330,4ab7a8c5f964a520587a20e3,SliCE,8.2,True,1.0,"['Jeff is freaking awesome.', 'Jose Garces, chef of Distrito, eats here on his nights off. He loves the Pepperoni & mushroom pizza.']","['19147', 39.93457902413716, -75.16043994163513]",$,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,4bdf1cca0ee3a5934ffc32b0,Riccis Hoagies,8.5,False,1.0,"['Best ham and cheese in south Philly', 'Best hoagie spot in town. Get a corned beef special or old fashioned italian. You can also buy shoes here?']","['19147', 39.935359615214104, -75.16183427551566]",$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,5d94d55bdc5d220008f08eca,Paris Baguette,7.6,False,1.0,,"['19147', 39.934654235839844, -75.15465545654297]",$,,,,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
333,41439180f964a5209a1c1fe3,Sam’s Morning Glory Diner,8.7,False,2.0,"['Go to Morning Glory for the best cheap food in Philly', 'The line out the door never lies: the Morning Glory Diner is known for its homemade ketchup, creative pancake specials and greasy-spoon attitude.']","['19147', 39.94091912639974, -75.15892842486653]",$$,No,No,Yes,,Breakfast,Brunch,Lunch,,,,,,,,,,Yes,,,,Yes,,Yes,,,,,No,,,,,
334,4bdc9673afe8c9b6a8205085,Dante & Luigi's,8.3,False,2.0,"[""Established in 1899, you're standing in Philadelphia's oldest Italian restaurant and one of the oldest in the United States."", 'One of the BEST Italian restaurants! This place has been around since the 1800s! Authentic homemade mom/pop style sauces/food. Try either the gnocchi Romano or baked gnocchi! The tiramisu is the BEST!']","['19147', 39.940038305127565, -75.15930962658975]",$$,Yes,,No,Yes,,,,,,,,Cocktails,,,,,,,,,,,,,,,,,,,,,
335,4ae4dc92f964a520e79e21e3,Pho 75,8.6,False,1.0,"['Anthony Bourdain ate some pho for breakfast at Pho 75 to cure the hangover from his first night in Philadelphia while filming for The Layover.', 'Sparse, efficient pho restaurant that defies the ""fast, cheap or good, pick two"" ethos.  Excellent pho, but don\'t look for much else.']","['19147', 39.9372143987388, -75.16278704877544]",$,,No,No,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,Yes,,,
336,4aff6f53f964a520873822e3,Saloon Restaurant,8.1,False,2.0,"['The reggiano parmesan cheese & pesto dip are amazing!', 'Order the pablano peppers stuffed with ground veal.']","['19147', 39.93999553603746, -75.15444698523777]",$$,,Yes (incl. Discover & Visa),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,4f31e220e4b0f57360088584,Nomad Pizza,9.1,True,2.0,"['You want the spicy sausage', 'Truffle pecorino pizza was amazing. They also feature a surprisingly good craft beer selection.']","['19147', 39.941808, -75.153899]",$$,Yes,Yes (incl. American Express),Yes,Yes,,Brunch,,Dinner,,,Full Bar,Cocktails,Happy Hour,Beer,,,,,,,,,,,,,,,,,,,
338,54b29833498e09d5327fc54c,Hawthornes Beer Cafe,9.1,True,3.0,"['Spicy bloody Mary was fantastic.', ""That's the best place in Philly to grab a beer with your friends. Try the chicken quesadilla for breakfast!""]","['19147', 39.94103160468749, -75.16070521498479]",$$$,,,Yes,,,Brunch,Lunch,Dinner,,,,,Happy Hour,Beer,,,,,,,,,,,,,,,,,,,
339,5275501b11d23f6cc01041fa,The Good King Tavern,8.9,True,2.0,"['Excellent little brasserie with chef Paul Lyons (a graduate of Barbuzzo and Jamonera). The substantial $15 steak frites is an early hit. Try the octopus, and say yes to the crispy chickpea flatbread.', 'Everything about this place is wonderful. Have a cocktail and a delicious plate of food.']","['19147', 39.94184315086448, -75.15405594003093]",$$,,Yes (incl. Discover & Visa),No,No,,,,Dinner,,,Full Bar,Cocktails,,,,,,,,,,,,,,,Wine,,,,,,
340,4a7cc371f964a52087ed1fe3,Cosmi's Deli,9.0,True,1.0,"['Best deli in sp', 'Best cheesesteaks in town!']","['19147', 39.93029039120071, -75.158008125089]",$,,Yes (incl. Visa & MasterCard),Yes,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
341,56d38ee1cd107b5ff8174178,Sky Cafe,8.4,False,2.0,"['Order carefully. Portions big. Nasi rendang. Spicy beef.', 'Good food & service. It would be nice if the place is a little brighter.']","['19147', 39.93692241935612, -75.16287249503968]",$$,,,,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
342,5d99110e746ac10007683480,Emmy Squared - Queen Village,8.8,True,1.0,"['Wished they had good vegan food. Barely any options.', 'Wonderful deck top views.  Need more vegan food options!!!!']","['19147', 39.941043940567276, -75.15112282791853]",$,,,,,,Brunch,,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
343,49ffbe66f964a52049701fe3,Famous 4th Street Delicatessen,9.0,False,2.0,"['Known for old-school sandwiches, the homemade chocolate chip cookies are a local secret.', 'Amazing food. Get the Challah French Toast! Everything is massive, and guaranteed you cannot finish your food.']","['19147', 39.94049068222692, -75.1494576963085]",$$,,Yes (incl. American Express),No,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
344,4a789c9ff964a52006e61fe3,Termini Bros,8.8,False,1.0,"[""Cannoli's!"", ""You've never had a cannoli until you been here...""]","['19147', 39.92985431112254, -75.15818597553337]",$,No,Yes (incl. American Express),No,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
345,5697ddf8498e99aef3814692,Woodrow's Sandwich Shop,8.7,False,2.0,"['Everything at Woodrow’s is amazing, but after enjoying the surprisingly delicious falafel *beet* LT today I felt compelled to leave a tip. Very flavorful and crisp sandwich. Highly recommend!', 'I tried a few of “the best cheesesteaks”,  I think this one is actually the best by a lot!']","['19147', 39.94213720121277, -75.15316393521601]",$$,,,,,,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
346,571424d9498eea629c9234ae,kawaii kitty cafe,8.2,True,1.0,"['Make reservations!!!!!!', ""Get an ice coffee and play with cats. It's basically the best way to spend your day. All cats are adoptable.""]","['19147', 39.93870548779161, -75.14981925616117]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,4a4ff6e9f964a520dcaf1fe3,Brauhaus Schmitz,8.4,False,2.0,"['Where else, Renaissance Faires aside, can you order an authentic German beer served in a massive stein and brought to you by waitresses in St. Pauli Girl outfits?', 'Owner Doug Hager wants to do for German beer in Philadelphia what Tom Peters of Monk’s Cafe did for the Belgians. And he’s well on his way, with never-before-seen beers arriving monthly.']","['19147', 39.94217699094252, -75.15466697508847]",$$,,Yes (incl. Discover & Visa),No,,,Brunch,Lunch,Dinner,,,Full Bar,Cocktails,Happy Hour,Beer,,,,,,,,,,,Yes,,Wine,,,,,,
348,4a6c8217f964a520a9d01fe3,Creperie Beau Monde & L'Etage,8.3,False,2.0,"['Favorite Savory: Coq Au Vin and Swiss.  #perfection', ""Great crepes, and seriously the sweetest waitress I've ever had.""]","['19147', 39.94122649737156, -75.15250225207964]",$$,,Yes (incl. Discover & Visa),Yes,,Breakfast,Brunch,Lunch,Dinner,,,Full Bar,Cocktails,Happy Hour,,,,,,,,,,,,,,,,,,,,
349,4a81f521f964a5201ff81fe3,El Jarocho,8.6,True,1.0,"['3 delicious tacos for so cheap...oh!  And the tostadas! - with that salsa!', ""'I dream of this place'""]","['19147', 39.93648228480978, -75.16484109459253]",$,No,Yes (incl. American Express),No,,,Brunch,Lunch,Dinner,,BYO,,,,,,,Yes,,,,,,,,,,,,,,,,
350,548b9ec3498ea6aa0e7df8ee,Mole Poblano,7.1,True,1.0,"['The tacos were on point. I tried both the carnitas and the al pastor. See the full review at mrawesomephl.com', 'Queso fundido con chorizo was sooo yummy 😋 beef tacos also delicious 😋']","['19147', 39.93509164145115, -75.15868060155333]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4c8ba81a52a98cfa2aed37e9,Tortilleria San Roman,7.3,True,1.0,"['Half a kilo of fresh tortillas--more than you can eat--for a buck twenty-five.', ""Ahhh the amazing smell of freshly made tortillas.  This is the only tortilleria in Philly as far as I know.  Can't beat the chips, salsa and tortillas of course.""]","['19147', 39.93755595376756, -75.15817616421546]",$,,Yes (incl. Discover),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,4a79b2a7f964a52063e71fe3,John's Roast Pork,9.0,True,1.0,"[""You a vegetarian? That's ashame, that really is ashame. If you wanna know just how much of a shame that is, just walk in. God bless your soul."", ""Usually only open for lunch during the week, John's recently\t announced Saturday hours starting next weekend. For your out-of-town friends, this is a must-stop to impress. [Eater 38 Member]""]","['19148', 39.921078509114814, -75.14501836030328]",$,,No,Yes,,Breakfast,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
353,4a771d51f964a520a1e31fe3,Chick-fil-A,8.7,False,1.0,"[""I don't care if they are against gay marriage. Their chicken is fucking bangin'. Sorry gays!!!"", 'Stop giving Chick-fil-A your money. They turn around and use it to fight against gay marriage.']","['19148', 39.9183356, -75.1405113]",$,No,Yes (incl. American Express),No,,Breakfast,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
354,56a81168498e008198b60500,The Wild Burrito,7.9,False,1.0,"['The greensporter burrito is the best veggie burrito I’ve had!', 'Mahi tacos are good! Fish really fresh. Chips & queso also good!']","['19148', 39.92305556133441, -75.15252866202619]",$,,,No,,,Brunch,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,5206602b11d28a4db82bf793,Artisan Boulanger Patissier,9.0,False,1.0,"['Fantastic James Beard nominated bakery and cafe now with sushi and banh mi at the new location. Try the almond croissant.', ""Tofu bahn mi!   It's different because it's heavy on curry and spice, and surrounded by delicious pastries.""]","['19148', 39.92632874339287, -75.16643839397382]",$,No,,Yes,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
356,58d946248190793d23289e9b,Barcelona Wine Bar,9.4,False,3.0,"['Great mojitos!', 'Almost everything. Love the meat and cheese plates.']","['19148', 39.9281464781688, -75.1652573411045]",$$$,Yes,Yes,Yes,Free,,Brunch,Lunch,Dinner,Dessert,,Full Bar,Cocktails,,Beer,,,,,,,,,,,,,Wine,,,,,,
357,4c9d186b46978cfa3e3a947f,Watkins Drinkery,9.0,True,2.0,"['This South Philly version of a neighborhood gastropub has pool, darts, good stiff drinks, and a game-heavy bar-food menu that makes you feel like a carnivore eating every animal nature ever devised.', 'Great happy hour!']","['19148', 39.92801736693317, -75.1619572958356]",$$,No,Yes (incl. Visa & MasterCard),Yes,Yes,,,,Dinner,,,Full Bar,Cocktails,Happy Hour,,,,,,,,,,,,,,,,,,,,
358,4f7634aae4b0e91fa5c8da7e,Popeyes Louisiana Kitchen,7.4,True,1.0,"['The wrap is awesome, just be sure to ask them to put plenty of black beans and rice in the wrap, it makes a world of difference !!!  😀', 'Check your order before you leave!!! This place is new but already notorious for not getting orders right!! 4 outta the 5 times I have been there they have messed up!']","['19148', 39.91252080250364, -75.15001253328437]",$,,Yes,No,,Breakfast,Brunch,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
359,55e1ae9b498e95ee45cb4e53,Stargazy,8.6,True,1.0,"[""Try everything. It's all amazing."", ""Get the traditional pie & mash and you won't be sorry. This place has an amazing and friendly vibe. Paired with great food, it's an A+""]","['19148', 39.92664555374588, -75.16722956990438]",$,No,Yes,No,,,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
