,ID,Name,Rating,Delivery,Price Tier,Tips,Location,Price,Credit Cards,Outdoor Seating,Wi-Fi,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,Reservations,Brunch,Beer,Breakfast,Bar Service,Restroom,TVs,ATM,Private Room,Dessert,Music,Live Music,BYO,Street Parking,Public Lot,Wheelchair Accessible,Bar Snacks,Tasting Menu,Take-out,Private Lot,Coat Check,No,Parking,Jukebox
218,56b110de498e8704e2894c47,Masala Kitchen : Kati Rolls & Platters,8.8,True,2.0,"['Chicken and lamb over platter is so delicious 😋', 'Awesome food...rolls are great here ...😋😄']","['19107', 39.94899037353924, -75.16101962283194]",$$,Yes (incl. Discover & Visa),Yes,Free,Lunch,Dinner,,,,,No,,,,,,,,,Dessert,,,BYO,,,,,,,,,,,
219,57e57af1498e8d2239025963,Destination Dogs,8.7,True,1.0,"['Great selection!', 'Great place. Food is excellent great selection and well priced. They have arcade games cornhole pool and foosball too!']","['19107', 39.948809103523466, -75.15970015904291]",$,Yes (incl. Discover & Visa),No,Yes,Lunch,,Happy Hour,Wine,Full Bar,Cocktails,Yes,,Beer,,,Yes,Yes,,,,,,,Street,,,Bar Snacks,,,,,,,
220,40b28c80f964a52028f91ee3,Caribou Cafe,8.7,True,2.0,"['Free beer!? Great special!', 'Parc too snooty? Go here instead. It’s got the same Gallic soul and French cocktails, but without the pretension.']","['19107', 39.94886601581022, -75.16033093532877]",$$,Yes (incl. Discover & Visa),Yes,Yes,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
221,54039dd9498e9e7e7ebea525,Bareburger,8.6,True,1.0,"[""Loved my wild boar burger...  It was amazing...  Also some of the best onion rings I've ever had!!"", 'The Standard was good! Their fries and onion rings were done perfectly--not greasy at all. Sauces were awesome, too. Prices were very reasonable.']","['19107', 39.9488765, -75.1594884]",$,Yes,No,,,,,,Full Bar,,No,,,,,,,,,,,,,,,,,,,,,,,
222,4f9c5975e4b0e445b75595d8,Rice & Mix,8.6,True,2.0,"[""Most authentic Korean fried chicken in Philly. Crispy, spicy, and juicy - even more so than  those at the two HMart's. around here."", ""This place is not good. The so-called Korean fried chicken is just General Tso's chicken with bones.""]","['19107', 39.9489910436543, -75.16071199575383]",$$,Yes (incl. American Express),Yes,,Lunch,Dinner,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
223,4ba5183ef964a52066dc38e3,By George!,7.6,True,1.0,"[""Delicious cheesesteak. W/ onions, peppers and cheese wiz! You can't go wrong. Not as long a queue as DiNics!"", 'Delicious steak sandwich']","['19107', 39.952973928560496, -75.15921978087515]",$,Yes (incl. Discover & Visa),No,,Lunch,,,,,,No,Brunch,,,,,,,,,,,,,,,,,,,,,,
224,548e0be0498e4c3cf0979d75,Xiandu Thai Fusion,8.5,True,2.0,"['Try the mango martini..... Fantastic!', 'Enjoyed the atmosphere and the food.  Reasonably priced.']","['19107', 39.94889301751464, -75.16001107882347]",$$,Yes (incl. Discover & Visa),No,,Lunch,Dinner,Happy Hour,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,,
225,5a4920f5acc5f57ca94fe2bf,Paris Baguette,8.0,True,1.0,"[':) so cute', 'everything']","['19107', 39.95355952810935, -75.15578835420979]",$,,,,Lunch,,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
226,4af65e47f964a520440322e3,Ting Wong,8.3,True,1.0,"['Roast pork noodle with wontons is excellent. Too bad this place will close soon.', 'Best hole-in-wall to get roast meats in Philly - I like roast duck, roast pork belly and soy sauce chicken on top of dry wanton noodles. Fish Filet & Chinese Vegetables on Pan Fried Noodles are great!']","['19107', 39.95474572169273, -75.15603030152103]",$,Yes (incl. Discover & Visa),No,,,,,,,,No,,,,,Yes,,,,,,,,,,,,,,,,,,
227,55be4173498eeabf4d3b7a5d,T-Swirl Crepe,8.5,True,,"['Very classy place. Beautiful crepes and the smoothies are great. I like the matcha one.', 'they use gluten free rice flour.  So go ahead with your bad self GF franz']","['19107', 39.95507569724943, -75.15597052311428]",,,,,,,,,,,No,,,,,,,,,,,Live Music,,,,,,,,,,,,
228,4af1c734f964a52017e321e3,1225RAW Sushi & Sake Lounge,8.1,False,3.0,"['White Tiger Roll is the best', 'One of the best sushi spots in town. Stop by at lunch for one of the best deals in town – the Bento Box.']","['19107', 39.94998622621307, -75.16170362467334]",$$$,Yes (incl. MasterCard & American Express),Yes,,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,,Beer,,Bar Service,,,,Yes,,,,,,,,Bar Snacks,Tasting Menu,Take-out,,Yes,,,
229,4aaaee01f964a520185820e3,Lolita,8.0,True,3.0,"['You bring the tequila, and the staff at Lolita will mix up a delicious margarita. We recommend naranja de sangria, which includes freshly squeezed margarita mix, blood orange puree and wild mint.', 'The hostess/manager is evil']","['19107', 39.95005083529092, -75.16198486017369]",$$$,Yes (incl. Discover & Visa),Yes,,,Dinner,Happy Hour,,Full Bar,Cocktails,,,Beer,,,,,,,,,,BYO,,,,,,,,,,,
230,4a74e237f964a520dddf1fe3,Nan Zhou Hand Drawn Noodle House,8.2,True,1.0,"['Get the shaved noodles if you like chewy noodles. Beef brisket is a great choice. Zha jiang mian (peanut noodles) is really good too, but get hand-drawn for this.', 'great noodles.  super cheap too.']","['19107', 39.95548876864224, -75.15677734129139]",$,No,No,,Lunch,Dinner,,,,,Yes,,,,,,,,,,,,BYO,,,,,,,,,,,
231,51413d0fe4b090818407e5ab,Insomnia Cookies,8.2,True,1.0,"[""White chocolate macadamia nut cookies...you're welcome...lol"", 'So many of my college all-nighters were filled with these cookies. Make sure you get them hot and melty. I loved the white chocolate macadamia so much!']","['19107', 39.949524355045426, -75.16206743442534]",$,Yes,Yes,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
232,55006c85498e5b0e026e70ee,Nom Wah Philadelphia,8.7,True,2.0,"[""Great service, definitely get a ton of dumplings and don't miss the pork bun!"", 'All the dumplings 🥟']","['19107', 39.95652088029104, -75.16062473020692]",$$,Yes (incl. American Express & MasterCard),No,,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,Beer,Breakfast,,,,,,Dessert,,,,,,,,,,,,,,
233,4d3cb0f98edf3704b8c2b2a5,Vietnam Restaurant,8.6,True,2.0,"['Definitely try the house special vermicelli noodle bowl (#45). The grilled meatballs are excellent!', 'Delicious. My fav']","['19107', 39.95630013182966, -75.15731786783043]",$$,,No,,Lunch,Dinner,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
234,51aaad25498e2fe9783b5ffb,Indeblue,8.8,False,2.0,"[""Have you eaten here yet? No? Why not!! This is the BEST indian food you will stick in your face in Philly! Go. Now. Have handsome Toby make you a drink and get the dessert. You're welcome."", 'Indeblue is spicy & bold in flavours, but not over the top, greasy & excessively hot. The goat mirch masala & lamb lollipops are excellent. For dessert fig ice cream is very unique and I recommend it.']","['19107', 39.94847864242782, -75.16221921405011]",$$,Yes (incl. Discover & Visa),No,,Lunch,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,Brunch,,,,,,,,Dessert,,Live Music,,,,,,,,,,,,
235,55dd1e6e498e2f975f4c6322,Bud & Marilyn's,9.1,True,2.0,"['Their cheese curds are amazing. Perfect fancy dinner before a night in the Gayborhood.', 'Great, inventive dishes. Open kitchen makes you smell like fried chicken otherwise a lovely experience.']","['19107', 39.947792141419676, -75.16225657280376]",$$,Yes,,,Lunch,Dinner,Happy Hour,,Full Bar,Cocktails,,Brunch,,,,,,,,,,,,,,,,,,,,,,
236,525f311011d2535fb16d7edf,Nomad Pizza,8.6,False,2.0,"['No matter what you do get the margherita!', ""You can't pass up on ordering the Nutella Pizza dessert, I mean, what could be better?!""]","['19107', 39.94808252420003, -75.16253618569496]",$$,Yes,No,,Lunch,Dinner,Happy Hour,,Full Bar,Cocktails,Yes,Brunch,Beer,,,Yes,,,,,,,,,,,,,,,,,,
237,5227b59111d2d36c3cf13a46,Little Nonna's,8.9,True,3.0,"[""The menu says that the meatballs are filled with fontina. What the menu doesn't say is that this cheesy filling might be a portal to heaven. See for yourself."", 'Limited lunch menu. But get Meatballs and polenta. Caesar salad. And fresh mozzarella.']","['19107', 39.94796392396066, -75.16198817025744]",$$$,Yes (incl. Discover & Visa),No,,,Dinner,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,,
238,4f7c6bfce4b0d04bd2d3f62c,Green Eggs Café,8.4,False,2.0,"['Creme brulee french toast!!! Soo good!', 'Red velvets pancakes']","['19107', 39.94822970656336, -75.1622783933002]",$$,No,Yes,No,Lunch,,,,,,No,,,Breakfast,,,,,,,,,,,,,,,,,,,,
239,5a1c9303e97dfb3ed7679e02,Alice Pizza,8.8,False,1.0,"['Great selections of pizza. Try their cannoli dessert and gelato ice cream', 'The pizza is superb!']","['19102', 39.94834584932244, -75.16616536202493]",$,,,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,4e9cbaca5c5c1734ef46916c,Vedge,9.1,False,3.0,"[""This isn't a great vegan restaurant, it's one of Philly's best restaurants, period. Don't sleep on this one."", ""Tip the bartender, he's super cute!""]","['19107', 39.94791087997688, -75.16149563861157]",$$$,Yes (incl. Discover & Visa),No,,,Dinner,Happy Hour,Wine,Full Bar,Cocktails,Yes,Brunch,Beer,,,,,,,,,,,,,,,,,,,,,
241,4b1d4ea1f964a520850e24e3,Shiroi Hana,8.3,True,3.0,"['seafood teriyaki, tuna tartares, spider roll, ankimo, Kumamoto oysters, nabeyaki udon, chirashi,', 'Incredible Green tea. Not the usual weak beverage :)']","['19102', 39.9488076745524, -75.16608815040877]",$$$,Yes (incl. American Express),No,,Lunch,Dinner,,,,Cocktails,Yes,,,,,,,,,,,,,,,,,,,,,,,
242,4a3ad605f964a52058a01fe3,Estia,8.1,False,4.0,"['The Estia chips are amazing!', 'Beautiful location']","['19102', 39.948334679341556, -75.16519137025192]",$$$$,Yes (incl. Discover & Visa),Yes,Yes,Lunch,Dinner,,,Full Bar,Cocktails,,Brunch,,,,,,,,,,,,,,,,,,,,,,
243,4b23183af964a520375324e3,Vetri,8.9,False,2.0,"['What happens when you pour warm olive oil over the dark chocolate cap on your rosemary ice cream? Well, you tell us. Or ask the whole roasted baby goat.  He knows.', 'Every Philly foodie should eat here at least once. And I was finally able to prove my theory that Canadian goose can be made into good--no delicious--eats!']","['19107', 39.94676083993761, -75.16318323370909]",$$,Yes (incl. Discover & Visa),No,,,Dinner,,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,,
244,4c69844ecff29521fdbe175e,Fuel,7.9,True,2.0,"[""Try Fuel's new iced coconut latte"", 'Save room for dessert! Great desserts all under 500 calories as well']","['19107', 39.949106598496286, -75.16172207062598]",$$,Yes (incl. American Express),Yes,,Lunch,Dinner,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
245,4a069823f964a52000731fe3,XIX,7.9,True,3.0,"['Sunday Brunch serves up a raw bar, an extensive buffet AND a sinfully delightful assortment of pastries for dessert.', 'Six-dollar cocktails at the happy hour here (atop the Bellevue) are the perfect way to feel like a classy gent while getting loaded on less than $20.']","['19102', 39.94911940000001, -75.16480608465577]",$$$,Yes (incl. American Express),No,Yes,,Dinner,Happy Hour,Wine,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,,,,,,,
246,57fd0fb9498e7c04302e6706,&pizza,7.7,False,1.0,"['Custom flat bread can’t go wrong 🍕', 'You can craft your own pizza. A normal Pepperoni Pizza: Traditional Dough, Shredded Mozzarella, Tomato Sauce (I add buffalo for a kick). Always ask for extra pepperoni.']","['19102', 39.94905518221679, -75.16581977513638]",$,,,,Lunch,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4a29b67df964a520c5951fe3,Nuts To You,7.7,True,1.0,"[""Amazing assortment of nuts, gummies, and chocolates.Staff is friendly and will help you find what you're looking for. I wanted it all but ended up with the dark chocolate and coconut marcona almonds."", 'Everything is good. My favorite is anything with dark chocolate and sea salt']","['19107', 39.94917570359655, -75.16330435967126]",$,Yes (incl. American Express),No,,Lunch,,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
248,4c37101c04cbb7135939ee0d,Rieker's Prime Meats,9.1,False,2.0,"['Pork tenderloin, wrapped in bacon, dredged in seasoning. Do it.', 'Best German sausages in Philadelphia, especially the Bratwurst. Wunderbar !']","['19111', 40.06935014154631, -75.0691404705679]",$$,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,4baa72acf964a520266b3ae3,Keller's Market,8.9,False,1.0,"['Best deli around ! Try the store cooked roast beef,Tasha cuts everything exactly as you ask ... Best prices,too . Way lower than any supermarket !!', 'Lunch meat is great!']","['19111', 40.069328559717874, -75.06921633717668]",$,Yes (incl. Discover & Visa),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,4c336809ed37a5937c4a6d03,Philly Pretzel Factory,8.4,False,1.0,"[""They're about $.50 more than the other locations I have been to but it's still worth it!"", ""5 minis for$1, can't beat that""]","['19111', 40.06929196424274, -75.06920645838262]",$,Yes,No,,Lunch,,,,,,,Brunch,,Breakfast,,,,,,,,,,,,,,,,,,,,
251,4b7764bef964a52073972ee3,Makiman Sushi,8.6,False,2.0,"['Sixers Roll + Cosmo Roll = ADDICTION!', ""Cap'n crunch roll + cosmo roll= gastronomical happiness!""]","['19111', 40.062324542844365, -75.08374875095782]",$$,Yes (incl. American Express),No,,Lunch,Dinner,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
252,4b9191aff964a5205cc633e3,China Bowl Restaurant,7.6,False,1.0,"['Great food, so much better than China Wok!', 'Great food and great owners will definitely order from again']","['19111', 40.0680407, -75.0689953]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,4baa8a23f964a520db723ae3,Schenk's Bakery,7.4,False,1.0,"['Everything is good!', 'Pound cake']","['19111', 40.06941390683377, -75.06914414055653]",$,Yes (incl. American Express),No,,Lunch,,,,,,,Brunch,,Breakfast,,,,,,,,,,,,,,,,,,,,
254,4baaa2c8f964a5208d7b3ae3,Chubby's Fox Chase Deli,8.1,False,1.0,"['Delicious hoagies. Every sandwich is sliced fresh.', 'Chubby’s is a small neighborhood spot! So welcoming! The hot fuzz sandwich is a MUST try! They also make awesome party trays for catering events!']","['19111', 40.07950314458954, -75.07738649073433]",$,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,4b6eccb8f964a52019cb2ce3,Dattilo's,8.6,False,1.0,"['Dattillo’s Deli gussies up hoagies with artichoke hearts & roasted peppers, but customers can also buy the fixings to make their own with 5 different kinds of Italian bread & imported lunchmeats to go', 'Everything here is authentic, fresh and amazing']","['19152', 40.05990391263666, -75.05248450980542]",$,,,,Lunch,Dinner,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
256,4b9a93ecf964a52000c335e3,Ernie's Pizza & Restaurant,8.0,True,1.0,"['Fresh made mozzarella sticks are amazing! Pretty much everything here is great!', 'The plain  square pie is the best in the area !']","['19111', 40.054788289003206, -75.07265725470258]",$,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,4ba02435f964a520335d37e3,Joseph's Pizza,7.9,True,1.0,"[""The cheese steaks, pizza and wings are all classic Philly food.  Pick one of these and you won't be disappointed."", 'Great pizza. And service with a smile!!']","['19111', 40.07609039004177, -75.08470458987067]",$,,No,,Lunch,Dinner,,,,,No,Brunch,,,,,,,,,,,,,,,,,,,,,,
258,4c62bfd3ec94a5934cf829ca,Lipkin's Bakery,7.9,True,1.0,"['Bagels, rye breads. Forget Dunkin Donuts. These bagels are  fresh made in house. They are open early. You can order ahead for quick pick up.', 'Try the cheese danish, it is special.']","['19152', 40.062080588047905, -75.055465062238]",$,,No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
259,4d30db59dfba721ee514ba7b,Pita Pocket,8.3,True,1.0,"['Great falafel restaurant', 'Get the falafel and the lentil soup!']","['19012', 40.0686188606629, -75.09624704073764]",$,,No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
260,40b28c80f964a52040f91ee3,Moonstruck Restaurant,7.6,True,3.0,"[""Great place!  Been around a while but I've never been. A little pricey, but certainly good food!"", 'Service is excellent and the food was as expected. Miss Dillulo Centro']","['19111', 40.07616012121646, -75.0850302376376]",$$$,Yes (incl. American Express & MasterCard),Yes,,,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,4ae8bc8cf964a520d4b121e3,Steve's Prince of Steaks,8.7,False,2.0,"[""Pats who? Genos who? It's all about steves! Undeniably the best cheese steaks in Philly!"", 'Great quality meat, but a little bland for my taste. A little salt and pepper really brings out the great flavor.']","['19149', 40.04545523232598, -75.06088385373185]",$$,No,Yes,,Lunch,Dinner,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
262,51a7f99d498eba04439a2f7f,Crabby Cafe,8.2,False,3.0,"['Seafood is delicious with a great price! Plus they have Pho!', 'Great atmosphere, even better food']","['19149', 40.04576321722008, -75.07112522489315]",$$$,No,No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
263,4cb716a886e09eb0c4ac62e2,Dunkin',7.0,True,1.0,"[""Get your employees off their cell phones and maybe they can get an order correct. Then don't defend them when the customer calls. I think I know what I got!!!"", 'My order was perfect, and I like that the server was wearing gloves, very sanitary!']","['19111', 40.06837319863781, -75.0683782560759]",$,Yes (incl. American Express),No,Yes,,,,,,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,
264,4b94342df964a520746e34e3,The Rib Rack,8.7,True,2.0,"['Best ribs in the city hands down', 'Baby-Back Ribs are great. The BBQ sauce is sweet but a little spicy. Steak fries come out hot and fresh. You get Corn Bread muffins and coleslaw too. Barely phone service inside. Booth Seats hurt.']","['19149', 40.04260457673768, -75.06334104173521]",$$,Yes (incl. Visa & MasterCard),No,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
265,4c24ff00f1272d7fb60184c5,Burger Bar,8.2,True,1.0,"['Get The 5 napkin burger...!!!', 'Great Burgers and a cool bar to si and have a drink.. Very Chill']","['19152', 40.05789359913322, -75.04429494459043]",$,,Yes,,,,Happy Hour,,Full Bar,Cocktails,,,Beer,,,,,,,,,,,,,,,,,,,,,
266,4e73e7c2b993a71aa2f581f9,Jordan Johnson's Gourmet Seafood,8.1,False,3.0,"['Get the Shrimp Alfredo and add the Broccoli and extra shrimp!!!', ""Everything and the service is great.It's BYO""]","['19149', 40.04519842516257, -75.0607068307378]",$$$,Yes (incl. Diners Club & American Express),No,,Lunch,Dinner,,,,,No,Brunch,,,,,,,,Dessert,Yes,,,Street,,Yes,,,,,,,,
267,4cb716b786e09eb0e8ac62e2,Dunkin',7.4,True,1.0,"['This place is ridiculous!!  How a business can allow their customers to block up traffic in both directions on two streets and not get fined., I will never understand!!', 'Old fashioned donut is the Bomb']","['19111', 40.07758302955121, -75.0853888060409]",$,Yes,No,,,,,,,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,
268,4b1025daf964a520ff6923e3,Pizza Roma,7.7,True,1.0,"['Never had a problem with food or service my top 3 best pizza in philly #pizzaRoma', 'Best pizza in NE Philly. Perhaps anywhere']","['19152', 40.049132149237245, -75.05917577125227]",$,No,,,,,,,,,No,Brunch,,,,,,,,,,,,,,,,,,,,,,
269,4b61c91ff964a520bb222ae3,White Elephant Thai,8.3,True,2.0,"['Very good. I had the Massaman Chicken Curry take out. Nice decor. I would like to go back and eat in next time.', 'Awesome Thai food! Their green curry rocks']","['19006', 40.0878839941385, -75.09306133688125]",$$,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
270,4d14f866401db60c7ac1dca4,Danish Bakers,7.5,False,1.0,"['Smells like AWESOME in here.', 'Bismarcks! Perfect Cheesecake!']","['19046', 40.07926468244069, -75.08721528851916]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,4c34b80f66e40f475500ca8b,Luigi's Pizzarama II,8.2,False,1.0,"['Great NY style pizza...best tasting in the area. Seriously, get out of the city and into the suburbs if you want excellence.', 'Philly fries are the BEST!!!!']","['19027', 40.073982, -75.10463399999999]",$,Yes (incl. American Express),Yes,,Lunch,Dinner,,,,,No,Brunch,,,,,,,,,,,,,,,,,,,,,,
272,4c4725b231e41b8d6fd24b35,Lee's Hoagie House,7.3,True,1.0,"['Not the best customer service. Nasty personalities. Never again!', 'Best turkey hoagies']","['19152', 40.052930193465436, -75.06469280697924]",$,Yes (incl. Discover & Visa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,525aef9a498e5d8e8922f967,Chase's Hop Shop,7.1,False,1.0,"['Owner is very helpful. Wings, full deli cuts, beer tastings, everything you could need tucked away at five points', 'Everythang is good. Like evEry thang. EV-ER-IE THANG? EV-ER-IE THANG!']","['19111', 40.060412, -75.08463]",$,,No,,,,,,,,,,Beer,,,,,,,,,,,,,,,,,,,,,
274,4b54a9f3f964a520b2c527e3,Austrian Village,7.6,True,2.0,"['The Schnitzel ist sehr gut (very good). The menu is reasonably priced. However, this place does NOT accept credit cards.', 'Schnitzel ist gut!']","['19046', 40.081365873248416, -75.09004053236106]",$$,No,,,Lunch,Dinner,Happy Hour,,Full Bar,Cocktails,No,Brunch,Beer,,,,,,,,,Live Music,,,,,,,,,,,,
275,4b800255f964a5206a4a30e3,Four Seasons Diner & Bakery,8.2,True,2.0,"[""Who remembers this location in the 90's as Friendly's Restaurant. I use to go there  and get their Mint chocolate icecream monster."", 'Great place for breakfast, lunch, or dinner. Excellent service and prices. Try the chicken parmesan or chicken croquettes. The salad bar has an excellent selection of fresh items.']","['19149', 40.04420369583659, -75.05363074496131]",$$,,No,,,Dinner,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
276,4bb66f5c46d4a593a53ac6c0,Gallo's Seafood,7.7,False,2.0,"['Alongside their seafood spot, Gallo\'s serves gut-bombs like the the ""Burger Bar Special"", with Gruyere and baby bella mushrooms, and the double-beef, double-cheese, heap of bacon, fried egg ""5-Napkin""', ""Aside from several chicken dishes, burgers, a grilled filet and a pork dish, just about all else is seafood. And if you like to drop anchor and relax with drink before dinner, Gallo's the place to go.""]","['19152', 40.05783236496468, -75.04451807878644]",$$,,No,,,,,,,Cocktails,Yes,,,,,,,,,,,,,,,,,,,,,,,
277,4f3ee6e0e4b0be77fbd65b1d,Hibachi Grill & Supreme Buffet,7.3,False,2.0,"['Wide selection of food here, extensive sushi bar and even had a habachi grill to make your own stuff, this place is pretty darn delicious!', 'Weekday lunch is only $6.99']","['19149', 40.050441055264365, -75.0641361862944]",$$,Yes (incl. American Express),No,,Lunch,Dinner,Happy Hour,,,,Yes,Brunch,,,,,,,,,,,,,,,,,,,,,,
278,4af75817f964a5209a0822e3,Wendy’s,7.0,True,1.0,"[""They don't have wild Berry iced tea after 10."", 'Nice interior']","['19111', 40.06236100406513, -75.08470773696905]",$,Yes,No,,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,54478485498eb9c97eae39c5,Chipotle Mexican Grill,7.5,False,1.0,"['Food was good.  I like the restraint for a quick burrito', 'The chicken burritos are delicious! 😍']","['19149', 40.047875540690576, -75.05825054474207]",$,Yes,No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
280,4e9cabe8722e2953f7630332,Big Ben Pizza,6.9,True,1.0,"[""The soups here are great. There's plenty of seating."", 'Must try the mini tacos']","['19111', 40.06125884377191, -75.08403441348558]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4bedb5a9946c0f4727cfa263,Tio Pepe Paella Restaurant,7.5,False,3.0,"['Great service', 'It was awesome!']","['19149', 40.0425803866456, -75.07467668422468]",$$$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,
282,4c69e68a1a6620a155e9648c,Vincent's Pizza,7.2,True,1.0,"['Delicious food! Gonna try something different every time I visit. This place would be even better if they delivered.', 'Great pizza but you will be waiting foreverrrr for your order on a Friday or Saturday night.']","['19046', 40.08164219927204, -75.09114537549402]",$,Yes (incl. Discover & Visa),No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
283,55fd158f498ee96806ba9713,Johnny's Pizza,7.2,False,1.0,,"['19152', 40.05662520148963, -75.04672765731812]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,4b9009edf964a520c37133e3,Nick's Roast Beef,7.1,True,1.0,"['Roast beef sandwiches are great!', 'Try the Mikey Monday, trust me']","['19149', 40.048755818347, -75.06197136981413]",$,Yes (incl. American Express),No,,Lunch,Dinner,Happy Hour,,Full Bar,Cocktails,No,Brunch,Beer,,,,,,,,,Live Music,,,,,,,,,,Yes,,
285,4c0999d96071a5932342de32,Little Caesars Pizza,7.3,True,1.0,"['Omg I love this pizza', ""Order anything. It's all good.""]","['19111', 40.04480793258717, -75.08634272326934]",$,Yes,No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
286,4d6832fede28224b78a232be,Big Al's Italiano Ristorante & Pizzeria,7.1,True,1.0,"['Buffalo chicken fries are amazing!', 'Best pizza in the area. Great staff great food.']","['19152', 40.06060736431641, -75.04483009760764]",$,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5790116d498e605e9d3d353d,Taco Bell,6.7,True,1.0,,"[nan, nan, nan]",$,,,,Lunch,Dinner,,,,,,Brunch,,,,,,,,,,,,,,,,,,,,,,
288,4ce71c7de1eeb60c81fd9aae,Bellissima Pizza,6.7,True,1.0,"['Everything! The food has always been great. Delivery is always quick and correct.', 'Its so delicious food and pizza']","['19152', 40.058515, -75.059593]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4c74563966be6dcb0381bd0f,Olympia House,6.8,True,2.0,"['They have a new menu. I had shrimp n cheese grits, home fries and wheat toast,  It was delicious', 'Food is great! Service is great! The people are nice!']","['19149', 40.05063804600868, -75.06665035601804]",$$,Yes (incl. Discover & Visa),,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
290,525f1e5d498e9b804fcd9414,Jade Harbor,7.2,False,2.0,"[""Ask for the other menu with their specials on it ! Sadly it's only in Chinese ."", 'Awesome egg drop and wanton soup!!!']","[nan, nan, nan]",$$,Yes,No,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
291,4d095682790fa093d221c873,Al Sham,7.2,True,1.0,"['NY combo is the best 👍', 'Tangy lassi']","['19149', 40.04025238842327, -75.06600735958196]",$,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,54d93d3e498e56206fcd252a,Wingstop,6.8,True,2.0,"['The employees have attitudes no one says hello. No hair nets smh!', 'Slow service. Wings are over done.']","['19149', 40.049033729080165, -75.06309675962542]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,4d9394fad07eb1f75720fbbb,The Flavor Spot,7.0,True,2.0,"['Real good food.', 'The Jerk Chicken and Curry Shrimp... Outstanding!!! If you are in the area, stop in.']","['19111', 40.04998586799644, -75.09519482026202]",$$,,No,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
294,4ad12ebbf964a5204ddd20e3,Picanha Grill,7.0,False,2.0,"['Food is amazing!', ""poor man's fogo de chao (or chima or na brasa) but their food is still good! & its BYOB.oh & they're salad bar is more than just a salad bar..picanha meat is awesome!""]","['19149', 40.040732691155455, -75.07600013123286]",$$,Yes (incl. American Express),No,,Lunch,Dinner,,,,,No,Brunch,,,,,,,,,,,BYO,,,,,,,,,,,
